id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
643500060,20150424T000000,620000,4,2,1770,7700,1.5,0,0,4,7,1770,0,1962,0,98007,47.5916,-122.146,1710,7700
3832711040,20150424T000000,321000,5,2.75,3030,7000,1,0,0,4,7,1540,1490,1978,0,98032,47.3661,-122.28,1790,7330
7852180560,20150424T000000,403000,3,2.5,1700,4125,2,0,0,3,7,1700,0,2004,0,98065,47.5305,-121.854,1970,4105
2723069082,20150424T000000,788500,4,2.25,2510,133729,2,0,0,4,8,2510,0,1977,0,98027,47.4569,-122.02,2510,69696
7431500341,20150424T000000,1.36E+06,3,2.5,3600,21399,1,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559
1974200060,20150424T000000,525000,4,2.5,2400,10070,1,0,0,3,7,1510,890,1967,0,98034,47.7104,-122.24,2030,9964
5379801600,20150424T000000,255000,2,1.5,1480,9660,1,0,0,3,7,1480,0,1949,0,98188,47.4577,-122.289,1990,9660
8159620160,20150424T000000,284200,3,2.5,1570,9292,1,0,0,3,7,1110,460,1977,0,98001,47.3386,-122.272,1470,9222
2095800520,20150424T000000,550000,3,2.5,2250,7752,2,0,0,4,8,2250,0,1988,0,98011,47.7489,-122.185,2080,7033
9269260240,20150424T000000,501000,4,2.25,2680,5439,2,0,0,3,7,2680,0,2000,0,98011,47.7534,-122.218,2460,4473
2796100640,20150424T000000,264900,4,2.5,2040,7000,1,0,0,3,7,1250,790,1979,0,98031,47.4056,-122.176,1900,7378
7229700105,20150424T000000,172500,2,2,1510,20685,1,0,0,2,6,1250,260,1958,0,98059,47.481,-122.116,1490,29527
8924100111,20150424T000000,699000,2,1.5,1400,4050,1,0,0,4,8,1400,0,1954,0,98115,47.6768,-122.269,1900,5940
5026900160,20150424T000000,1.60E+06,5,2.5,3100,5374,2.5,0,0,4,9,3100,0,1906,0,98122,47.6154,-122.283,2180,5800
7300000550,20150424T000000,305000,3,2.5,1714,3240,2,0,0,3,8,1714,0,2005,0,98055,47.4288,-122.19,1714,3240
3276180140,20150424T000000,365000,3,1.75,1380,9134,1,0,0,5,7,880,500,1981,0,98056,47.5087,-122.193,1400,8190
9477100490,20150424T000000,441500,3,1.75,1510,7700,1,0,0,3,7,1510,0,1968,0,98034,47.7283,-122.194,1440,7416
8732800090,20150424T000000,281000,3,1.75,1350,8737,1,0,0,3,7,1350,0,1966,0,98188,47.4378,-122.279,1600,8928
8691360490,20150424T000000,960000,4,3.5,4610,11676,2,0,0,3,10,4610,0,2000,0,98075,47.6011,-121.983,3900,11164
9526600090,20150424T000000,750000,4,2.5,2680,4548,2,0,0,3,8,2680,0,2009,0,98052,47.7073,-122.114,2750,4548
2848700585,20150424T000000,255000,1,1,810,5000,1,0,1,3,7,590,220,1936,0,98106,47.5696,-122.36,1920,5000
5606000233,20150424T000000,1.00E+06,5,2.75,1510,5700,2,0,1,4,7,1510,0,1946,0,98105,47.6653,-122.27,2190,5700
7986400305,20150424T000000,754300,5,2.75,1800,4500,2,0,0,4,7,1680,120,1939,0,98107,47.6648,-122.358,1730,4500
1922069071,20150424T000000,411000,4,1.75,2250,292288,1,0,0,4,7,2250,0,1963,0,98042,47.3787,-122.091,1550,23798
7625703800,20150424T000000,560000,3,2,1300,6000,1,0,0,5,7,1300,0,1943,0,98136,47.5482,-122.392,1230,6000
1445200190,20150424T000000,284900,2,1.5,1160,982,2,0,0,3,7,890,270,2006,0,98155,47.7675,-122.315,1160,1008
3260570290,20150424T000000,549900,4,3.5,3420,4751,2,0,0,3,10,3420,0,2003,0,98055,47.4734,-122.193,3490,5700
8691310420,20150424T000000,635000,4,2.5,2500,10215,2,0,0,3,9,2500,0,1998,0,98075,47.5912,-121.986,2890,10240
2141300080,20150424T000000,707000,5,2.5,3050,13212,1,0,0,4,8,1590,1460,1975,0,98006,47.5596,-122.142,2550,10826
5379805120,20150424T000000,213000,2,1,740,7380,1,0,0,4,6,740,0,1951,0,98188,47.4481,-122.278,1500,10075
8945100050,20150424T000000,222000,3,1,1460,8400,1,0,0,4,6,1460,0,1962,0,98023,47.3086,-122.365,1060,8563
5101400934,20150424T000000,450000,2,1,810,4368,1,0,0,3,6,810,0,1958,0,98115,47.6915,-122.312,1890,5253
7454000315,20150424T000000,299500,2,1,740,6300,1,0,0,3,6,740,0,1942,0,98126,47.5158,-122.376,740,6300
1051000040,20150424T000000,1.82E+06,3,2.25,3330,20053,2,0,0,3,9,3330,0,1968,1998,98004,47.6395,-122.214,2870,20053
9485910100,20150424T000000,368500,4,2.75,2500,26400,1,0,0,3,8,1780,720,1977,0,98031,47.3444,-122.084,2180,31900
6751300385,20150424T000000,575000,3,2,1730,9030,1,0,0,4,7,1730,0,1956,0,98007,47.5875,-122.134,1470,9030
1721801010,20150424T000000,302100,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,47.508,-122.337,830,6120
7452500730,20150424T000000,264950,2,1,1000,6000,1,0,0,3,6,1000,0,1951,0,98126,47.5208,-122.372,1250,6000
8129700644,20150424T000000,780000,3,4,2080,2250,3,0,4,3,8,2080,0,1997,0,98103,47.6598,-122.355,2080,2250
2723069146,20150424T000000,660000,4,2.5,3170,186436,2,0,0,3,9,3170,0,2000,0,98038,47.4475,-122.034,3250,215186
7347600210,20150424T000000,258000,4,1,1220,8500,1.5,0,0,5,6,1220,0,1916,0,98168,47.4792,-122.277,1460,8500
9144300110,20150424T000000,308000,2,1,1680,9250,1,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,9542
3598600049,20150424T000000,224000,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,0,98168,47.4756,-122.301,1560,8603
7852010510,20150424T000000,585000,4,2.5,2910,6250,2,0,0,3,8,2910,0,1999,0,98065,47.538,-121.87,2550,6250
8807600140,20150424T000000,405000,3,1,1280,11625,1,0,0,4,7,1280,0,1977,0,98053,47.6827,-122.059,1320,10875
3330500075,20150424T000000,465000,3,1,930,3348,1,0,0,4,6,930,0,1926,0,98118,47.5532,-122.277,1210,3348
9264900350,20150424T000000,285000,3,2.25,1840,9040,1,0,0,3,8,1370,470,1979,0,98023,47.3144,-122.339,1870,8992
7436900060,20150424T000000,440000,3,1,1410,8925,1,0,0,3,7,1410,0,1958,0,98052,47.6782,-122.162,1330,8925
8859000045,20150424T000000,545000,4,2.75,2180,8480,1,0,3,4,7,1210,970,1959,0,98146,47.4961,-122.366,2240,8497
6669020640,20150424T000000,336950,3,1.75,2310,7680,1,0,0,4,8,1410,900,1978,0,98032,47.3743,-122.285,2080,7680
9560500105,20150424T000000,957000,4,2.25,2860,11545,1,0,0,4,8,1430,1430,1966,0,98005,47.588,-122.168,2190,11396
1432900310,20150424T000000,320000,4,1.5,2020,8474,1,0,0,5,7,1010,1010,1962,0,98058,47.4579,-122.17,1720,8166
9541600295,20150424T000000,1.11E+06,4,2.5,2990,8640,1,0,0,5,8,2100,890,1959,0,98005,47.5932,-122.172,2270,8800
976000879,20150424T000000,700000,4,2,1930,5398,1,0,0,3,7,1430,500,1953,0,98119,47.646,-122.363,1910,4902
7300400320,20150424T000000,340000,4,2.5,2810,6481,2,0,0,3,9,2810,0,1998,0,98092,47.333,-122.172,2660,6958
3034200036,20150424T000000,438000,2,1,1630,9255,1,0,0,3,7,1630,0,1941,0,98133,47.7222,-122.332,1800,8000
5315100784,20150424T000000,1.20E+06,4,2.5,3240,13044,2,0,0,4,9,3240,0,1984,0,98040,47.5825,-122.242,2920,13044
7217400650,20150424T000000,458500,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,98122,47.6117,-122.301,1280,3150
1604590230,20150424T000000,800000,4,2.5,2900,18303,2,0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303
2789000120,20150424T000000,335000,2,1,1800,8900,1,0,0,3,6,900,900,1945,0,98168,47.51,-122.323,2040,10450
2594200230,20150424T000000,680000,2,1,1020,8442,1,0,4,4,7,920,100,1941,0,98136,47.5145,-122.391,2550,10323
6909200355,20150424T000000,830000,5,3.5,2880,3750,2,0,2,3,8,2270,610,2001,0,98144,47.5905,-122.292,2060,4000
5332200530,20150424T000000,1.02E+06,5,2.5,2350,4000,2,0,0,3,9,2350,0,1993,0,98112,47.6265,-122.296,1840,4000
1923000150,20150424T000000,754000,5,3.5,3020,15305,2,0,0,3,10,2230,790,1978,0,98040,47.5627,-122.216,3680,14486
9510970530,20150424T000000,680000,3,2.5,2120,3600,2,0,0,3,9,2120,0,2005,0,98052,47.6649,-122.082,2540,4592
7857004225,20150424T000000,355000,2,1.75,1620,3640,1,0,0,3,7,900,720,1929,0,98108,47.543,-122.299,1590,5538
3585300410,20150424T000000,729000,3,1.5,1770,30689,1,0,4,3,9,1770,0,1953,0,98177,47.7648,-122.37,2650,30280
3654800040,20150424T000000,295000,3,2.5,1570,6932,2,0,0,3,7,1570,0,1993,0,98038,47.3902,-122.049,1570,6271
1240100065,20150424T000000,807500,4,2.5,3190,24170,2,0,0,3,10,3190,0,2002,0,98074,47.6209,-122.052,2110,26321
4458300190,20150424T000000,875000,3,2.5,1690,10592,1,0,0,3,8,1690,0,1973,2009,98040,47.58,-122.231,2260,9945
3876001330,20150424T000000,430000,4,1.5,1810,7200,1,0,0,3,7,1810,0,1966,0,98034,47.7207,-122.186,2060,7200
7937900280,20150424T000000,680000,4,2.75,3620,35429,2,0,0,3,10,3620,0,2006,0,98058,47.4238,-122.098,3310,54193
8651611640,20150424T000000,782500,3,2.5,3750,7821,2,0,0,3,9,3750,0,2001,0,98074,47.6325,-122.064,3210,8405
7996720050,20150424T000000,515000,3,3,2440,3202,2,0,0,4,8,1640,800,1982,0,98133,47.7152,-122.342,2440,3200
1773100430,20150424T000000,313500,2,1.5,1270,1282,2,0,0,3,8,1000,270,2006,0,98106,47.5581,-122.363,1270,1325
3826500290,20150424T000000,339000,3,2.25,1970,7210,1,0,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350
9804500420,20150424T000000,430000,4,2.75,2470,50123,1,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122,2200,54520
7200179,20150424T000000,175000,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969
6072650250,20150424T000000,555000,4,2.25,2220,8125,1,0,0,4,8,1450,770,1965,0,98006,47.5429,-122.177,1980,8700
7515000035,20150424T000000,395350,2,1,1060,5754,1,0,0,4,6,1060,0,1917,0,98117,47.6931,-122.372,1460,7200
3344500210,20150424T000000,425000,4,2.25,1240,21190,1,0,0,3,8,910,330,1974,0,98056,47.5123,-122.197,1760,8200
8563000110,20150424T000000,427000,4,1.75,1460,9750,1,0,0,4,7,1460,0,1967,0,98008,47.6205,-122.102,1820,9840
9169600043,20150424T000000,765000,3,1.75,2190,6450,1,0,0,3,8,1480,710,1957,0,98136,47.5284,-122.391,2190,6450
1762600090,20150424T000000,1.21E+06,4,2.5,3430,35120,2,0,0,3,10,3430,0,1984,0,98033,47.6484,-122.182,3920,35230
4027701055,20150424T000000,515000,2,1.75,950,15219,1,0,0,3,8,950,0,2009,0,98028,47.7723,-122.262,1560,12416
2423020090,20150424T000000,570000,3,1.75,1210,7350,1,0,0,3,7,1210,0,1977,0,98033,47.7,-122.172,1610,7313
1102001055,20150424T000000,518000,3,1,1270,6612,1.5,0,3,3,7,1270,0,1927,0,98118,47.5433,-122.264,2100,7680
2420069042,20150424T000000,240000,3,2,1553,6550,1,0,0,3,7,1553,0,1900,2001,98022,47.2056,-121.994,1010,10546
3124089060,20150424T000000,282000,3,1,1250,13503,1.5,0,0,4,6,1250,0,1931,0,98065,47.526,-121.829,1450,13503
7893802670,20150424T000000,279900,3,3.25,2240,5000,2,0,0,3,9,1540,700,1989,0,98198,47.4114,-122.334,1800,7500
3904100041,20150424T000000,290750,3,2.5,1270,865,2,0,0,3,7,1080,190,2008,0,98118,47.5351,-122.279,1630,7752
9268851670,20150424T000000,645000,3,2.5,2170,1984,2.5,0,0,3,8,2170,0,2008,0,98027,47.5401,-122.027,2150,1984
3862710030,20150424T000000,450000,3,2.5,1800,4357,2,0,0,3,8,1800,0,2013,0,98065,47.5337,-121.841,1800,3663
3342100421,20150424T000000,745000,4,2.5,3170,5100,2,0,0,3,9,3170,0,2012,0,98056,47.5187,-122.208,1580,5100
7430200060,20150424T000000,1.58E+06,4,4,5610,11063,3,0,0,3,11,4750,860,2006,0,98074,47.65,-122.065,4560,11063
7237550110,20150424T000000,1.18E+06,4,3.25,3750,74052,2,0,0,3,10,3750,0,2013,0,98053,47.658,-122.006,4920,74052
9103000455,20150424T000000,920000,4,3.25,2190,4265,2,0,0,3,9,1540,650,2015,0,98122,47.6178,-122.29,1730,4265
3274800505,20150424T000000,502000,3,2.5,1600,3073,3,0,0,3,8,1600,0,2009,0,98144,47.5934,-122.298,1130,2921
7853280250,20150424T000000,820875,5,3.25,3860,9387,2,0,2,3,9,3860,0,2006,0,98065,47.538,-121.858,3860,8979
741500010,20150424T000000,295000,3,2,1230,3405,1,0,0,3,7,1230,0,2010,0,98058,47.438,-122.179,1440,4066
1777500160,20150425T000000,718000,5,3,3070,9804,1,0,0,4,9,1740,1330,1968,0,98006,47.5702,-122.128,2550,9689
3276930270,20150425T000000,817500,4,2.5,2910,35679,2,0,0,4,9,2910,0,1987,0,98075,47.5859,-121.991,2720,36728
7300410060,20150425T000000,303000,3,2.5,1850,4957,2,0,0,3,8,1850,0,1999,0,98092,47.3311,-122.17,2400,6367
8651430370,20150425T000000,150000,3,1,1240,5200,1,0,0,3,6,1240,0,1969,0,98042,47.3701,-122.079,870,5200
1300301840,20150425T000000,1.22E+06,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,98040,47.5791,-122.241,2570,13200
5742600090,20150425T000000,490000,3,1,960,5750,1,0,0,3,7,960,0,1951,0,98116,47.5689,-122.393,1520,5750
203100690,20150425T000000,1.08E+06,4,2.75,3160,42733,2,0,0,3,9,3160,0,1995,0,98053,47.6367,-121.958,1890,24000
3791400250,20150425T000000,420000,3,2.5,2480,6180,2,0,0,3,9,2480,0,1999,0,98031,47.4044,-122.208,2870,6180
1545803980,20150425T000000,239000,3,1,1200,7810,1,0,0,4,7,1200,0,1967,0,98038,47.3631,-122.05,1590,7800
8948500025,20150425T000000,380000,4,2.5,2400,9398,1,0,0,4,7,1310,1090,1958,0,98056,47.4952,-122.178,1330,8249
6632300040,20150425T000000,327000,2,1,1140,7435,1,0,0,3,7,1140,0,1952,1990,98125,47.73,-122.31,1320,9385
3226049267,20150425T000000,289500,3,1,1200,5525,1,0,0,2,7,1200,0,1947,0,98115,47.6981,-122.325,1580,7200
7517500085,20150425T000000,712500,3,1.75,1770,2800,1.5,0,0,3,7,1770,0,1914,0,98103,47.6631,-122.357,1630,3254
7986401205,20150425T000000,530000,2,1,760,3000,1,0,0,3,6,760,0,1922,0,98107,47.6633,-122.357,1630,3600
7527000020,20150425T000000,792000,3,2.5,2250,19270,2,0,0,3,8,2250,0,1999,0,98074,47.6569,-122.088,2940,19541
2768301477,20150425T000000,539000,3,2.25,1280,1187,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681
9477710160,20150426T000000,425000,3,1.75,1560,9452,1,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985
3125079062,20150426T000000,589000,3,2.5,2660,206480,1,0,0,3,8,2660,0,1989,0,98024,47.6042,-121.956,2660,206736
5727500102,20150426T000000,195000,3,1,1280,6967,1.5,0,0,3,7,1280,0,1949,0,98155,47.7512,-122.329,1280,7245
8682230590,20150426T000000,800000,2,2.5,2395,6143,1,0,0,3,8,2395,0,2003,0,98053,47.7114,-122.029,2170,6162
4027700666,20150426T000000,780000,4,2.5,3180,9603,2,0,2,3,9,3180,0,2002,0,98155,47.7717,-122.277,2440,15261
6891800500,20150426T000000,580000,3,2.75,2650,9752,1,0,0,3,9,2650,0,1989,0,98028,47.768,-122.259,3030,9910
5648600010,20150426T000000,290000,3,2.5,1580,6860,2,0,0,3,7,1580,0,1995,0,98055,47.4447,-122.188,1580,7050
8835700250,20150426T000000,965000,4,2.5,3570,17411,2,0,0,3,10,3570,0,1990,0,98075,47.5617,-122.03,3510,16153
1901600090,20150426T000000,390000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500
1332700200,20150426T000000,359000,3,2.25,1950,1968,2,0,0,4,7,1160,790,1979,0,98056,47.5179,-122.195,1950,1968
8943600020,20150426T000000,260000,3,2.25,1413,3403,2,0,0,3,8,1413,0,2009,0,98031,47.4196,-122.193,1763,3719
7203190110,20150426T000000,731500,4,2.5,2650,4644,2,0,0,3,8,2650,0,2013,0,98053,47.6945,-122.018,2640,5099
8956200990,20150426T000000,499160,4,2.5,2628,11466,2,0,0,3,9,2628,0,2014,0,98001,47.2904,-122.264,2849,10909
6131600075,20150427T000000,225000,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316
1565950030,20150427T000000,364950,4,2.5,1930,6957,2,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,2090,6996
4376700570,20150427T000000,750000,6,1.75,2750,9563,2,0,0,4,8,2750,0,1973,0,98052,47.6368,-122.097,2040,9563
3955900830,20150427T000000,467000,3,2.5,3460,6590,2,0,0,3,7,3460,0,2001,0,98056,47.4802,-122.188,2490,6312
3131200640,20150427T000000,700000,4,2,1830,4590,2,0,0,3,8,1830,0,1908,0,98105,47.6593,-122.327,1650,4590
1081300370,20150427T000000,385000,4,2,1850,11700,1,0,0,4,8,1850,0,1969,0,98059,47.4702,-122.12,2110,11700
2641800060,20150427T000000,239000,3,1,940,8571,1,0,0,3,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573
8682261070,20150427T000000,575000,2,2,1680,6194,1,0,0,3,8,1680,0,2004,0,98053,47.7136,-122.03,1900,5850
6762700340,20150427T000000,852000,3,3,2400,4000,2,0,0,3,7,1860,540,1905,0,98102,47.6288,-122.321,1750,3940
3582200200,20150427T000000,455000,3,1,2400,17239,1,0,0,4,7,1890,510,1940,0,98028,47.75,-122.245,2390,7350
3755100520,20150427T000000,465000,3,1.75,1490,10757,1,0,0,3,7,1060,430,1966,0,98034,47.72,-122.229,1490,10609
3904100106,20150427T000000,335000,3,1,2320,6750,1,0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.276,1230,6075
5700000340,20150427T000000,700000,3,2,2130,4299,1.5,0,0,4,7,1680,450,1922,0,98144,47.5779,-122.294,2040,4548
7920100025,20150427T000000,450000,2,1,740,5100,1,0,0,4,7,740,0,1947,0,98115,47.6787,-122.301,920,5100
9547202265,20150427T000000,990000,3,3.25,2460,4182,2,0,0,5,8,2100,360,1910,0,98115,47.6782,-122.311,2370,4284
5259800090,20150427T000000,210000,3,2.25,1430,9150,1,0,0,3,7,1070,360,1984,0,98023,47.3239,-122.35,1430,6364
2810600015,20150427T000000,400000,2,1,910,4000,1,0,0,3,7,910,0,1918,0,98136,47.5427,-122.388,1060,1346
7212650850,20150427T000000,304000,3,2.5,1710,6773,2,0,0,3,8,1710,0,1993,0,98003,47.2635,-122.312,2220,7551
8941800100,20150427T000000,645000,3,3.25,3870,11000,2,0,2,3,9,2970,900,1991,0,98106,47.5545,-122.354,2970,11000
7980900011,20150427T000000,412450,3,2,1910,13505,1,0,0,3,8,1910,0,1955,0,98034,47.7114,-122.23,2010,8000
1049010300,20150427T000000,435000,4,2,1650,4745,1,0,0,3,7,1130,520,1972,0,98034,47.7359,-122.18,1650,5184
9158100090,20150427T000000,550500,3,1.75,2540,8280,1,0,0,3,7,1270,1270,1949,0,98177,47.7219,-122.358,1950,8280
6163900301,20150427T000000,425000,4,1,1480,8321,1,0,0,3,7,1080,400,1953,0,98155,47.7629,-122.318,1580,8502
2621069066,20150427T000000,585000,3,2,3190,207346,2,0,0,3,9,3190,0,1994,0,98022,47.2737,-122.015,2930,206474
2122059160,20150427T000000,248000,5,1.75,2190,16788,1,0,2,3,8,1380,810,1978,0,98030,47.3764,-122.176,1920,8366
3876100940,20150427T000000,600000,4,1.75,3050,9440,1,0,0,3,8,1800,1250,1966,0,98034,47.7228,-122.183,2020,8660
6844702690,20150427T000000,476500,3,1,1200,6120,1,0,0,4,7,950,250,1945,0,98115,47.6929,-122.287,1550,6120
7871500485,20150427T000000,1.24E+06,3,1.5,1670,3852,2,0,3,4,8,1670,0,1928,0,98119,47.6411,-122.371,2320,4572
7203600750,20150427T000000,421000,3,2.5,1930,4505,1,0,3,4,7,1440,490,1973,0,98198,47.3459,-122.326,1550,4505
3948900050,20150427T000000,616000,3,3.25,2130,2306,2,0,1,5,7,1420,710,1924,0,98136,47.5424,-122.391,1560,4500
5104510190,20150427T000000,349000,4,2.5,1830,4694,2,0,0,3,7,1830,0,2003,0,98038,47.3573,-122.016,1830,5175
2891000680,20150427T000000,195000,3,1.75,1070,6110,1,0,0,4,7,1070,0,1968,0,98002,47.3249,-122.207,1350,6148
6450300840,20150427T000000,499000,4,3.75,2560,5250,2,0,0,3,7,1900,660,1963,2006,98133,47.7326,-122.342,1400,5250
2473101190,20150427T000000,279950,3,1.75,1530,8800,1,0,0,4,7,1040,490,1967,0,98058,47.4483,-122.158,1530,8690
1330910280,20150427T000000,864000,4,2.5,3720,105850,2,0,0,4,10,3720,0,1984,0,98053,47.655,-122.029,2830,88256
4128500380,20150427T000000,1.20E+06,4,2.5,4280,12796,2,0,0,3,11,3400,880,1999,0,98006,47.5588,-122.124,3520,9593
98000980,20150427T000000,1.10E+06,4,3.5,4570,16219,2,0,0,3,11,4570,0,2002,0,98075,47.5859,-121.968,4700,16500
2781280290,20150427T000000,305000,3,2.5,1610,3516,2,0,0,3,8,1610,0,2006,0,98055,47.4491,-122.188,1610,3056
5248800250,20150427T000000,375000,4,2,1620,4600,2,0,0,3,7,1620,0,1909,0,98108,47.5533,-122.307,1620,4500
9275700005,20150427T000000,1.05E+06,3,2.25,2880,6092,2,0,4,4,8,1920,960,1983,0,98116,47.5878,-122.381,2880,5308
1150900080,20150427T000000,846450,4,2.5,3710,7491,2,0,0,3,9,3710,0,2003,0,98029,47.5596,-122.016,3040,7491
2540820010,20150427T000000,750000,4,2.5,2930,8641,2,0,0,3,8,2930,0,2010,0,98034,47.7199,-122.246,2120,11175
2475900840,20150427T000000,258000,2,1,750,7000,1,0,0,3,6,750,0,1932,0,98024,47.5655,-121.89,1100,8777
1125069102,20150427T000000,1.25E+06,4,3,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800
5381000048,20150427T000000,110000,2,1,790,8250,1,0,0,3,6,790,0,1947,0,98188,47.4523,-122.286,900,8250
2346800005,20150427T000000,543000,3,1.5,1710,8364,2,0,2,3,7,1710,0,1944,0,98136,47.5175,-122.393,2430,9040
8044700010,20150427T000000,630000,3,1.75,1940,7306,1,0,0,3,8,1470,470,1982,0,98052,47.6632,-122.153,2360,8865
3644100065,20150427T000000,257000,2,1.75,1220,2268,1,0,0,4,6,610,610,1909,0,98144,47.592,-122.295,1240,1675
3348401095,20150427T000000,210000,4,1.75,2090,6485,1,0,0,3,7,1280,810,1956,0,98178,47.4958,-122.265,2190,9600
7853340450,20150427T000000,415000,3,2.75,1770,3172,2,0,0,3,8,1770,0,2009,0,98065,47.5164,-121.878,1760,2891
3935900093,20150427T000000,688000,5,1.75,2250,13526,1,0,1,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078
4358700141,20150427T000000,480000,4,1.75,1840,9250,1,0,0,4,7,980,860,1956,0,98133,47.708,-122.337,1520,9250
9324800650,20150427T000000,587450,3,2.25,2190,8775,1.5,0,1,4,8,2190,0,1927,0,98125,47.7303,-122.287,1910,8145
8161000230,20150427T000000,498000,4,2.5,2300,22445,2,0,0,4,8,2300,0,1992,0,98014,47.6454,-121.902,2640,21886
7977200720,20150427T000000,500000,3,1.75,1480,6120,1.5,0,0,3,7,1480,0,1946,0,98115,47.6858,-122.295,1480,6120
7899800476,20150427T000000,267100,2,2.5,1250,1580,2,0,0,3,7,1030,220,2005,0,98106,47.5243,-122.36,1250,1361
9543000945,20150427T000000,182500,3,2.25,1830,4744,2,0,0,3,7,1830,0,1997,0,98001,47.2734,-122.248,1670,8001
1402000210,20150427T000000,390000,3,2.25,2420,31497,1,0,0,4,8,1750,670,1964,0,98058,47.4422,-122.151,2040,30472
3760500602,20150427T000000,608095,3,2.5,2680,17707,2,0,1,3,9,2680,0,1983,0,98034,47.7031,-122.224,2840,21743
2481630030,20150427T000000,965000,4,2.5,3920,41206,2,0,0,4,10,3920,0,1988,0,98072,47.7325,-122.132,3780,36562
6413600192,20150427T000000,325000,2,1.5,940,1222,2,0,0,3,7,860,80,2004,0,98125,47.7178,-122.318,1302,1840
322059326,20150427T000000,362500,3,2,1940,40588,1,0,0,3,7,1940,0,2000,0,98058,47.4252,-122.159,1860,9657
3259400024,20150427T000000,340000,3,2,1150,700,2,0,0,3,7,800,350,2000,0,98136,47.5552,-122.381,1060,1910
624110860,20150427T000000,1.15E+06,4,3.5,3760,20609,2,0,0,3,11,3760,0,1990,0,98077,47.7255,-122.059,3360,15761
7504400710,20150427T000000,420000,4,1.75,2380,15324,1,0,0,3,8,1610,770,1978,0,98074,47.6262,-122.049,2540,12608
2612000200,20150427T000000,394950,3,2.5,2050,8172,2,0,0,3,8,2050,0,2002,0,98168,47.4808,-122.28,2140,5664
4054530240,20150427T000000,1.40E+06,4,3.5,4380,66613,1.5,0,0,3,11,4380,0,1993,0,98077,47.7279,-122.048,4010,70109
6127010890,20150427T000000,663000,4,2.5,3570,6246,2,0,0,3,7,3570,0,2005,0,98075,47.5927,-122.006,2260,5231
5347200070,20150427T000000,339000,3,1,1150,2496,1,0,0,3,6,1010,140,1947,0,98126,47.5194,-122.376,1340,1203
2819100140,20150427T000000,675000,3,1.5,1460,6480,1,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180,6912
3528000310,20150427T000000,1.13E+06,5,2.5,4310,28008,2,0,0,3,10,4310,0,1988,0,98053,47.6662,-122.056,3170,28559
5466750140,20150427T000000,270000,3,2.25,1420,7800,1,0,0,4,7,1130,290,1985,0,98042,47.3598,-122.157,1460,7800
1025039320,20150427T000000,1.31E+06,4,3.5,3440,5000,2,0,0,3,11,2560,880,2006,0,98199,47.6672,-122.409,3090,10241
4140900270,20150427T000000,160000,2,1,1140,23030,1,0,0,3,8,1140,0,1980,0,98028,47.7637,-122.266,1850,14260
5100403882,20150427T000000,967000,4,2.5,3100,7250,2,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670
3491300180,20150427T000000,635000,3,1.75,1480,6985,1.5,0,0,4,7,1200,280,1926,0,98117,47.686,-122.374,1480,5588
3735900325,20150427T000000,485000,2,1,1080,4080,1,0,0,3,8,1080,0,1948,0,98115,47.6899,-122.32,1890,4080
6187100360,20150427T000000,294000,3,2.25,1700,9600,2,0,0,3,7,1700,0,1984,0,98042,47.39,-122.158,1930,9600
3179100220,20150427T000000,1.03E+06,4,1.75,2110,6708,1,0,3,3,8,1410,700,1941,0,98105,47.67,-122.274,2140,7006
686300880,20150427T000000,670000,3,2,2570,10078,1.5,0,0,3,8,2570,0,1965,0,98008,47.6275,-122.12,2660,8013
5076700145,20150427T000000,550000,3,1,1140,8180,1,0,0,3,7,1140,0,1959,0,98005,47.5851,-122.172,1510,8588
9456200450,20150427T000000,212000,4,2.5,1900,21780,1.5,0,0,3,7,1900,0,1940,1987,98198,47.3776,-122.314,1240,9166
